timestamp_s,throttle,rpm,true_cht,egt,oil_temp,oil_pressure,fuel_flow
843.0,0.65,2180.2,104.63,622.48,64.1,65.66,17.118
844.0,0.65,2184.3,104.79,623.31,64.06,65.44,17.15
845.0,0.65,2185.4,105.0,624.48,64.13,65.19,17.158
846.0,0.65,2181.0,105.24,625.76,63.89,64.66,17.124
847.0,0.65,2177.8,105.42,626.75,63.99,65.09,17.099
848.0,0.65,2178.6,105.41,626.71,63.97,65.01,17.105
849.0,0.65,2181.6,105.66,628.03,64.05,64.3,17.129
850.0,0.65,2178.1,105.6,627.73,64.36,65.08,17.101
851.0,0.65,2182.8,105.85,629.06,64.52,65.13,17.138
852.0,0.65,2184.5,105.96,629.65,64.8,65.74,17.151
853.0,0.65,2186.9,105.57,627.56,64.86,65.44,17.17
854.0,0.65,2179.3,105.48,627.07,64.67,65.47,17.11
855.0,0.65,2180.2,105.6,627.74,64.66,65.31,17.118
856.0,0.65,2186.2,105.25,625.83,64.63,65.27,17.165
857.0,0.65,2187.1,105.55,627.45,64.29,65.85,17.172
858.0,0.65,2185.9,105.73,628.43,64.02,65.07,17.162
859.0,0.65,2181.1,105.72,628.38,64.14,65.26,17.125
860.0,0.65,2182.2,105.77,628.64,64.21,65.19,17.133
861.0,0.65,2184.6,106.11,630.51,64.14,64.95,17.152
862.0,0.65,2183.6,106.58,633.01,64.1,65.03,17.144
863.0,0.65,2183.5,106.23,631.12,64.07,65.76,17.144
864.0,0.65,2184.0,106.35,631.78,64.0,65.18,17.147
865.0,0.65,2180.5,106.49,632.53,64.18,64.86,17.12
866.0,0.65,2183.1,106.32,631.6,64.57,65.4,17.14
867.0,0.65,2181.2,106.05,630.18,64.7,65.2,17.126
868.0,0.65,2182.5,105.77,628.67,64.93,65.76,17.136
869.0,0.65,2184.9,105.99,629.83,64.72,65.31,17.155
870.0,0.65,2187.7,106.44,632.3,64.58,64.85,17.176
871.0,0.65,2189.4,106.82,634.32,64.71,65.43,17.19
872.0,0.65,2194.5,107.1,635.86,64.59,65.89,17.229
873.0,0.65,2197.9,107.03,635.46,64.9,65.63,17.256
874.0,0.65,2193.1,106.59,633.11,65.16,64.89,17.218
875.0,0.65,2194.0,107.29,636.87,65.35,65.87,17.225
876.0,0.65,2191.6,107.19,636.36,65.53,65.44,17.207
877.0,0.65,2194.1,107.37,637.31,65.65,65.45,17.226
878.0,0.65,2193.3,107.18,636.29,65.2,66.12,17.22
879.0,0.65,2196.7,107.54,638.24,65.23,65.6,17.246
880.0,0.65,2193.4,107.53,638.17,65.24,65.82,17.22
881.0,0.65,2195.9,107.39,637.44,65.34,65.59,17.24
882.0,0.65,2184.1,107.62,638.67,65.31,64.91,17.148
883.0,0.65,2184.9,107.56,638.32,65.48,65.42,17.155
884.0,0.65,2185.4,107.81,639.68,65.84,65.46,17.158
885.0,0.65,2183.3,107.83,639.81,66.07,66.07,17.142
886.0,0.65,2179.6,107.79,639.6,66.24,65.41,17.113
887.0,0.65,2179.5,107.95,640.46,66.13,65.74,17.112
888.0,0.65,2177.7,107.97,640.55,65.91,64.46,17.098
889.0,0.65,2178.6,107.59,638.52,66.08,64.97,17.106
890.0,0.65,2184.0,107.29,636.88,66.12,65.46,17.147
891.0,0.65,2180.5,107.06,635.65,66.16,64.69,17.12
892.0,0.65,2185.1,106.79,634.15,65.93,66.23,17.156
893.0,0.65,2181.6,107.41,637.55,66.36,65.52,17.128
894.0,0.65,2182.3,107.35,637.23,66.61,64.91,17.134
895.0,0.65,2181.9,107.37,637.32,66.73,65.4,17.131
896.0,0.65,2185.7,107.25,636.67,66.89,65.06,17.161
897.0,0.65,2188.4,107.0,635.32,67.11,64.9,17.182
898.0,0.65,2186.2,106.99,635.25,67.37,65.31,17.164
899.0,0.65,2192.3,107.02,635.44,67.4,65.21,17.212
900.0,0.65,2187.3,107.23,636.58,67.31,65.63,17.173
901.0,0.65,2193.3,107.11,635.92,67.38,65.62,17.22
902.0,0.65,2191.3,107.14,636.08,67.18,65.64,17.204
903.0,0.65,2188.1,106.93,634.93,67.37,65.47,17.179
904.0,0.65,2185.1,106.79,634.16,67.42,65.11,17.156
905.0,0.65,2182.3,106.76,634.03,67.76,64.79,17.134
906.0,0.65,2176.8,107.09,635.83,67.65,65.74,17.091
907.0,0.65,2176.7,107.46,637.83,67.56,65.14,17.091
908.0,0.65,2184.8,107.39,637.41,67.77,65.19,17.154
909.0,0.65,2183.6,106.85,634.5,67.17,66.33,17.144
910.0,0.65,2182.6,106.53,632.77,67.28,65.32,17.137
911.0,0.65,2181.5,106.53,632.78,66.82,65.79,17.128
912.0,0.65,2191.8,106.76,634.02,66.63,65.7,17.208
913.0,0.65,2188.2,106.44,632.28,66.62,64.7,17.18
914.0,0.65,2192.2,106.77,634.05,66.5,65.12,17.211
915.0,0.65,2189.8,106.91,634.8,66.12,65.26,17.192
916.0,0.65,2189.7,106.81,634.26,66.38,65.76,17.192
917.0,0.65,2186.5,107.03,635.49,66.52,65.04,17.167
918.0,0.65,2185.8,107.03,635.45,66.43,65.76,17.162
919.0,0.65,2178.4,106.81,634.29,66.52,65.24,17.103
920.0,0.65,2181.1,106.76,633.99,66.83,65.58,17.125
921.0,0.65,2184.5,106.6,633.12,66.82,65.46,17.152
922.0,0.65,2180.5,106.69,633.64,66.92,65.86,17.12
923.0,0.65,2179.2,106.23,631.14,67.01,65.47,17.11
924.0,0.65,2177.4,107.07,635.72,66.98,65.96,17.096
925.0,0.65,2186.3,106.81,634.28,67.14,64.86,17.165
926.0,0.65,2187.7,107.2,636.38,67.13,65.9,17.177
927.0,0.65,2187.1,106.89,634.71,67.02,65.04,17.171
928.0,0.65,2180.9,106.93,634.94,67.03,64.93,17.123
929.0,0.65,2187.8,106.43,632.22,67.07,65.43,17.177
930.0,0.65,2192.8,106.25,631.27,67.22,65.54,17.216
931.0,0.65,2198.2,106.26,631.33,67.19,66.12,17.258
932.0,0.65,2194.5,106.41,632.1,67.15,64.82,17.229
933.0,0.65,2191.1,106.22,631.08,67.65,64.95,17.202
934.0,0.65,2189.7,106.48,632.52,67.34,64.71,17.192
935.0,0.65,2185.3,106.57,632.98,67.27,65.19,17.157
936.0,0.65,2186.3,106.63,633.31,67.31,65.65,17.165
937.0,0.65,2182.1,106.88,634.66,67.38,64.76,17.133
938.0,0.65,2182.0,106.6,633.15,67.43,65.47,17.132
939.0,0.65,2183.1,106.74,633.91,67.4,65.3,17.141
940.0,0.65,2188.1,107.0,635.3,67.36,64.73,17.179
941.0,0.65,2183.4,107.32,637.07,67.31,65.16,17.143
942.0,0.65,2177.6,107.82,639.74,67.31,64.52,17.098
943.0,0.65,2173.6,107.61,638.64,67.53,64.48,17.066
944.0,0.65,2171.5,107.28,636.85,67.52,64.88,17.05
945.0,0.65,2179.9,107.22,636.51,67.42,65.37,17.115
946.0,0.65,2181.1,106.54,632.82,67.26,65.22,17.125
947.0,0.65,2185.5,106.93,634.95,67.28,65.48,17.159
948.0,0.65,2186.4,106.66,633.46,67.21,64.92,17.166
949.0,0.65,2196.2,107.06,635.64,67.61,66.14,17.242
950.0,0.65,2193.0,106.86,634.55,67.21,65.8,17.218
951.0,0.65,2194.1,106.65,633.41,67.04,65.03,17.226
952.0,0.65,2190.9,106.78,634.13,67.22,65.31,17.201
953.0,0.65,2189.5,106.54,632.84,66.99,65.5,17.19
954.0,0.65,2188.0,106.5,632.6,66.57,66.18,17.178
955.0,0.65,2179.9,106.32,631.65,66.66,65.17,17.115
956.0,0.65,2185.2,105.49,627.15,66.61,65.06,17.157
957.0,0.65,2183.4,105.36,626.41,66.52,65.44,17.142
958.0,0.65,2187.8,105.09,624.99,66.32,65.18,17.177
959.0,0.65,2180.1,105.2,625.55,66.34,65.52,17.117
960.0,0.65,2181.9,105.15,625.29,66.45,65.43,17.131
961.0,0.65,2186.4,104.67,622.66,66.7,65.47,17.166
962.0,0.65,2185.7,104.19,620.11,66.87,65.58,17.161
963.0,0.65,2189.7,104.08,619.5,66.81,65.28,17.192
964.0,0.65,2186.2,104.07,619.41,67.03,64.98,17.165
965.0,0.65,2189.6,104.38,621.12,67.22,65.66,17.191
966.0,0.65,2186.9,104.84,623.59,67.41,65.24,17.17
967.0,0.65,2178.4,104.76,623.15,67.4,64.73,17.104
968.0,0.65,2176.4,104.75,623.14,67.41,66.02,17.088
969.0,0.65,2178.3,104.79,623.32,67.28,64.94,17.103
970.0,0.65,2176.0,104.9,623.91,67.64,65.06,17.085
971.0,0.65,2174.2,104.93,624.12,67.62,64.94,17.071
972.0,0.65,2172.9,105.58,627.61,67.38,65.16,17.061
973.0,0.65,2181.4,106.28,631.43,67.51,64.94,17.127
974.0,0.65,2182.9,105.9,629.37,67.57,64.64,17.138
975.0,0.65,2188.5,106.04,630.13,67.44,65.97,17.182
976.0,0.65,2176.1,106.01,629.95,67.29,65.23,17.085
977.0,0.65,2184.7,105.83,628.95,67.23,65.53,17.152
978.0,0.65,2185.5,105.62,627.83,67.08,66.02,17.159
979.0,0.65,2185.3,105.81,628.85,66.68,66.01,17.158
980.0,0.65,2181.4,106.27,631.38,66.58,65.5,17.127
981.0,0.65,2183.7,106.04,630.1,66.4,64.54,17.145
982.0,0.65,2183.9,105.79,628.78,66.56,65.15,17.146
983.0,0.65,2189.6,105.94,629.59,66.75,65.92,17.191
984.0,0.65,2188.4,105.89,629.3,66.58,64.71,17.182
985.0,0.65,2196.8,105.97,629.76,66.72,66.28,17.247
986.0,0.65,2192.3,106.24,631.18,66.52,65.38,17.212
987.0,0.65,2188.9,106.85,634.51,66.48,65.01,17.185
988.0,0.65,2190.5,106.23,631.15,66.3,65.33,17.198
989.0,0.65,2189.4,106.34,631.71,66.37,65.37,17.19
990.0,0.65,2183.9,106.1,630.43,66.5,65.67,17.147
991.0,0.65,2182.7,105.95,629.63,66.19,65.14,17.138
992.0,0.65,2177.5,105.97,629.72,66.07,65.52,17.097
993.0,0.65,2182.9,106.37,631.9,66.11,64.8,17.139
994.0,0.65,2190.3,105.94,629.59,66.02,66.12,17.196
995.0,0.65,2184.3,106.1,630.46,66.22,64.55,17.15
996.0,0.65,2177.3,106.43,632.24,65.9,65.09,17.095
997.0,0.65,2182.9,106.4,632.08,65.87,64.88,17.139
998.0,0.65,2186.9,106.95,635.04,65.97,65.49,17.17
999.0,0.65,2178.0,106.62,633.27,65.78,65.68,17.1
1000.0,0.65,2184.1,106.59,633.09,65.75,64.72,17.148
1001.0,0.65,2184.1,106.29,631.44,65.73,65.74,17.148
1002.0,0.65,2186.3,105.72,628.36,65.54,64.77,17.165
1003.0,0.65,2184.0,105.63,627.88,65.56,66.2,17.147
1004.0,0.65,2188.1,105.82,628.9,65.37,65.25,17.179
1005.0,0.65,2186.6,105.6,627.75,65.22,65.46,17.167
1006.0,0.65,2187.0,105.18,625.46,64.69,65.02,17.171
1007.0,0.65,2184.3,104.64,622.54,64.83,65.01,17.149
1008.0,0.65,2187.2,104.52,621.88,64.77,65.58,17.172
1009.0,0.65,2181.8,104.71,622.88,64.44,64.65,17.13
1010.0,0.65,2184.6,104.69,622.77,64.21,65.09,17.152
1011.0,0.65,2185.1,104.47,621.62,64.08,65.01,17.156
1012.0,0.65,2193.2,104.44,621.44,64.23,65.56,17.219
1013.0,0.65,2184.4,103.79,617.9,64.26,65.88,17.15
1014.0,0.65,2178.0,103.91,618.56,64.38,65.45,17.101
1015.0,0.65,2178.7,104.6,622.3,64.07,65.0,17.106
1016.0,0.65,2177.2,104.54,621.96,63.95,65.42,17.094
1017.0,0.65,2182.7,104.86,623.73,64.12,65.11,17.137
1018.0,0.65,2178.6,105.3,626.11,63.73,64.73,17.105
1019.0,0.65,2177.7,105.54,627.42,63.67,65.13,17.098
1020.0,0.65,2180.6,105.08,624.89,63.64,65.14,17.121
1021.0,0.65,2176.3,104.62,622.41,63.54,64.69,17.087
1022.0,0.65,2183.5,104.65,622.55,63.41,64.54,17.144
1023.0,0.65,2183.2,104.39,621.17,63.28,65.18,17.141
1024.0,0.65,2179.2,104.33,620.83,63.16,65.28,17.11
1025.0,0.65,2177.2,104.7,622.83,62.95,64.92,17.094
1026.0,0.65,2178.2,104.6,622.32,63.08,65.25,17.102
1027.0,0.65,2174.9,105.15,625.28,62.93,65.33,17.076
1028.0,0.65,2173.4,104.93,624.09,62.92,65.35,17.065
1029.0,0.65,2185.1,105.08,624.91,63.26,65.11,17.156
1030.0,0.65,2178.7,105.13,625.19,63.7,65.78,17.106
1031.0,0.65,2177.9,104.39,621.19,64.39,64.8,17.1
1032.0,0.65,2178.5,104.82,623.51,64.32,65.29,17.104
1033.0,0.65,2193.4,104.32,620.8,64.4,65.91,17.221
1034.0,0.65,2192.2,104.82,623.47,64.5,66.55,17.211
1035.0,0.65,2195.2,105.51,627.25,64.44,65.71,17.235
1036.0,0.65,2183.6,105.31,626.16,64.39,65.2,17.144
1037.0,0.65,2191.6,105.04,624.7,64.56,65.58,17.206
1038.0,0.65,2184.0,105.18,625.43,64.61,64.78,17.147
1039.0,0.65,2180.9,105.79,628.76,65.03,64.81,17.123
1040.0,0.65,2184.0,105.46,626.95,65.07,65.46,17.148
1041.0,0.65,2182.4,105.93,629.53,65.17,65.06,17.135
1042.0,0.65,2179.8,105.51,627.24,65.15,64.87,17.114
1043.0,0.65,2173.9,105.39,626.59,65.13,64.81,17.069
1044.0,0.65,2176.8,105.16,625.36,65.37,65.48,17.091
1045.0,0.65,2180.2,105.5,627.18,65.31,65.84,17.118
1046.0,0.65,2179.4,105.64,627.94,65.68,65.28,17.111
1047.0,0.65,2174.6,105.85,629.07,65.64,65.26,17.074
1048.0,0.65,2174.1,105.52,627.28,65.6,65.5,17.07
1049.0,0.65,2180.5,105.32,626.22,65.74,65.12,17.12
1050.0,0.65,2182.9,105.09,624.96,65.69,65.35,17.139
1051.0,0.65,2184.0,105.34,626.34,65.83,64.79,17.147
1052.0,0.65,2192.0,105.35,626.35,65.81,65.51,17.21
1053.0,0.65,2191.1,105.45,626.9,65.68,65.05,17.203
1054.0,0.65,2194.5,106.0,629.91,65.9,65.72,17.23
1055.0,0.65,2188.2,105.75,628.54,66.22,65.04,17.18
1056.0,0.65,2184.9,105.83,628.99,66.16,64.42,17.154
1057.0,0.65,2186.0,105.98,629.79,66.44,64.96,17.163
1058.0,0.65,2188.0,105.87,629.22,66.5,64.95,17.179
1059.0,0.65,2187.3,105.62,627.82,66.5,65.17,17.173
1060.0,0.65,2186.1,105.61,627.77,66.84,65.35,17.163
1061.0,0.65,2179.4,105.65,628.01,66.76,65.68,17.111
1062.0,0.65,2179.0,105.36,626.42,66.82,65.78,17.108
1063.0,0.65,2184.3,105.81,628.85,66.66,65.17,17.15
1064.0,0.65,2181.2,105.47,627.04,66.58,65.04,17.126
1065.0,0.65,2179.1,105.33,626.27,66.64,66.0,17.109
1066.0,0.65,2179.4,104.97,624.3,66.64,65.28,17.111
1067.0,0.65,2176.0,105.08,624.91,67.0,65.44,17.085
1068.0,0.65,2178.0,105.22,625.67,67.2,65.04,17.101
1069.0,0.65,2178.7,105.07,624.87,67.06,65.53,17.106
1070.0,0.65,2179.9,105.05,624.73,67.14,65.38,17.116
1071.0,0.65,2181.7,105.06,624.8,67.15,64.69,17.129
1072.0,0.65,2182.3,105.24,625.75,66.97,66.02,17.134
1073.0,0.65,2179.4,105.35,626.39,66.99,64.71,17.111
1074.0,0.65,2181.1,105.42,626.77,67.02,65.44,17.125
1075.0,0.65,2178.6,105.36,626.42,66.79,65.41,17.105
1076.0,0.65,2179.1,105.54,627.42,67.09,65.38,17.109
1077.0,0.65,2179.6,105.58,627.62,67.31,64.81,17.113
1078.0,0.65,2186.0,105.78,628.72,67.15,65.99,17.163
1079.0,0.65,2182.2,106.09,630.41,66.92,65.16,17.133
1080.0,0.65,2180.7,105.88,629.26,66.79,65.6,17.122
1081.0,0.65,2181.3,106.03,630.03,67.09,66.12,17.126
1082.0,0.65,2181.9,106.12,630.54,67.13,65.04,17.131
1083.0,0.65,2177.6,105.98,629.8,67.03,64.74,17.097
1084.0,0.65,2177.5,106.14,630.63,67.03,64.97,17.097
1085.0,0.65,2177.7,106.45,632.33,66.8,64.42,17.098
1086.0,0.65,2176.9,106.51,632.67,66.73,64.89,17.092
1087.0,0.65,2178.6,106.27,631.36,67.21,65.19,17.105
1088.0,0.65,2179.0,106.45,632.32,66.96,65.4,17.108
1089.0,0.65,2175.3,106.59,633.07,67.38,65.54,17.08
1090.0,0.65,2174.3,106.68,633.59,67.42,64.5,17.071
1091.0,0.65,2178.1,106.95,635.07,67.25,65.27,17.101
1092.0,0.65,2179.4,107.11,635.93,66.83,65.21,17.111
1093.0,0.65,2181.8,107.18,636.28,66.46,65.31,17.13
1094.0,0.65,2184.6,107.06,635.63,66.34,65.09,17.152
1095.0,0.65,2188.5,106.69,633.64,66.38,66.24,17.182
1096.0,0.65,2183.7,106.46,632.4,66.47,65.37,17.145
1097.0,0.65,2183.4,105.92,629.48,66.48,65.94,17.143
1098.0,0.65,2192.6,106.53,632.75,66.62,65.65,17.214
1099.0,0.65,2193.3,106.7,633.68,66.5,65.44,17.22
1100.0,0.65,2187.4,106.59,633.09,66.42,65.35,17.174
1101.0,0.65,2184.5,106.73,633.85,66.49,64.96,17.152
1102.0,0.65,2183.9,106.73,633.87,66.29,65.12,17.147
1103.0,0.65,2180.8,106.25,631.24,66.62,65.83,17.122
1104.0,0.65,2173.9,105.69,628.21,66.65,65.62,17.069
1105.0,0.65,2177.2,105.16,625.33,66.73,65.01,17.094
1106.0,0.65,2176.7,105.0,624.48,66.68,65.01,17.09
1107.0,0.65,2179.5,105.28,626.01,66.82,64.78,17.112
1108.0,0.65,2181.2,105.22,625.68,66.5,64.99,17.126
1109.0,0.65,2190.5,105.48,627.09,66.14,65.87,17.198
1110.0,0.65,2189.9,105.69,628.23,66.14,65.37,17.193
1111.0,0.65,2181.2,105.39,626.59,66.28,64.88,17.125
1112.0,0.65,2184.4,105.13,625.16,66.25,65.15,17.15
1113.0,0.65,2189.5,105.22,625.67,65.96,65.23,17.19
1114.0,0.65,2192.4,105.4,626.62,65.86,65.46,17.213
1115.0,0.65,2178.3,105.03,624.63,65.86,65.68,17.103
1116.0,0.65,2178.2,104.76,623.15,65.92,64.88,17.102
1117.0,0.65,2177.9,104.99,624.42,66.08,64.86,17.1
1118.0,0.65,2177.1,105.1,624.99,66.38,65.7,17.093
1119.0,0.65,2187.1,105.26,625.87,66.56,66.01,17.171
1120.0,0.65,2185.7,105.43,626.8,66.6,65.2,17.16
1121.0,0.65,2189.8,105.85,629.07,66.92,65.19,17.192
1122.0,0.65,2186.7,106.06,630.24,67.0,65.67,17.168
1123.0,0.65,2189.5,105.85,629.07,67.03,64.91,17.19
1124.0,0.65,2196.9,105.84,629.04,67.09,65.14,17.248
1125.0,0.65,2192.2,106.06,630.22,66.59,65.71,17.212
1126.0,0.65,2192.3,106.23,631.15,66.69,66.39,17.212
1127.0,0.65,2187.3,106.36,631.87,67.22,65.35,17.173
1128.0,0.65,2189.2,106.1,630.45,67.1,64.99,17.188
1129.0,0.65,2189.3,106.23,631.12,67.02,65.22,17.188
1130.0,0.65,2192.1,106.57,632.96,66.85,65.38,17.21
1131.0,0.65,2193.3,106.38,631.97,66.73,65.73,17.22
1132.0,0.65,2189.2,106.72,633.8,66.53,65.65,17.188
1133.0,0.65,2194.1,106.44,632.29,66.97,65.69,17.226
1134.0,0.65,2190.6,106.55,632.89,66.91,65.86,17.198
1135.0,0.65,2190.4,106.31,631.58,66.88,64.38,17.197
1136.0,0.65,2188.0,106.26,631.29,66.71,65.61,17.179
1137.0,0.65,2182.6,106.35,631.78,66.59,64.98,17.136
1138.0,0.65,2180.9,106.21,631.06,66.76,65.13,17.123
1139.0,0.65,2192.6,106.12,630.52,66.45,65.74,17.214
1140.0,0.65,2189.7,106.04,630.13,66.38,65.33,17.192
1141.0,0.65,2187.6,105.95,629.65,66.35,65.38,17.175
1142.0,0.65,2190.5,105.82,628.92,66.76,65.42,17.198
1143.0,0.65,2190.5,105.78,628.72,66.63,65.65,17.198
1144.0,0.65,2190.9,105.83,628.95,66.82,64.98,17.201
1145.0,0.65,2191.1,105.97,629.76,66.68,65.35,17.203
1146.0,0.65,2198.1,106.06,630.22,66.68,66.01,17.258
1147.0,0.65,2194.3,106.13,630.6,66.59,64.88,17.227
1148.0,0.65,2193.6,106.32,631.62,66.61,65.96,17.222
1149.0,0.65,2184.7,106.01,629.94,66.44,65.46,17.153
1150.0,0.65,2176.9,106.59,633.11,66.46,65.15,17.092
1151.0,0.65,2179.9,106.4,632.08,66.31,65.17,17.115
1152.0,0.65,2174.0,106.42,632.15,66.67,64.64,17.069
1153.0,0.65,2175.6,106.03,630.08,66.44,64.72,17.082
1154.0,0.65,2180.5,106.38,631.93,66.3,65.61,17.12
1155.0,0.65,2180.2,106.57,632.98,66.58,64.75,17.118
1156.0,0.65,2181.1,106.02,630.0,66.41,65.63,17.125
1157.0,0.65,2185.5,105.98,629.78,66.2,65.21,17.159
1158.0,0.65,2191.2,105.93,629.53,66.08,65.26,17.203
1159.0,0.65,2193.5,106.02,629.98,66.16,65.78,17.222
1160.0,0.65,2188.7,106.04,630.13,66.11,65.12,17.184
1161.0,0.65,2189.6,105.71,628.32,66.15,65.58,17.191
1162.0,0.65,2192.1,105.63,627.9,66.1,65.32,17.211
1163.0,0.65,2188.5,105.14,625.26,65.92,64.96,17.182
1164.0,0.65,2189.8,105.18,625.44,65.64,65.92,17.193
1165.0,0.65,2192.7,105.84,629.02,65.68,65.99,17.215
1166.0,0.65,2189.0,105.55,627.46,65.86,65.55,17.187
1167.0,0.65,2181.1,105.35,626.37,65.59,64.95,17.125
1168.0,0.65,2174.7,105.44,626.85,65.6,65.39,17.075
1169.0,0.65,2176.7,105.09,624.97,65.64,65.02,17.091
1170.0,0.65,2177.0,104.92,624.03,65.87,64.39,17.093
1171.0,0.65,2181.2,104.87,623.78,65.68,65.26,17.126
1172.0,0.65,2183.6,104.88,623.8,65.85,65.7,17.144
1173.0,0.65,2189.4,105.25,625.81,65.91,64.6,17.19
1174.0,0.65,2188.4,105.8,628.79,65.51,64.82,17.182
1175.0,0.65,2184.7,105.8,628.81,65.53,65.01,17.153
1176.0,0.65,2185.7,105.1,625.0,65.73,65.39,17.16
1177.0,0.65,2193.8,104.46,621.57,65.69,65.86,17.224
1178.0,0.65,2194.2,104.88,623.83,65.95,65.75,17.227
1179.0,0.65,2182.3,104.45,621.47,65.97,65.24,17.134
1180.0,0.65,2184.2,104.76,623.17,66.07,65.5,17.149
1181.0,0.65,2185.3,104.95,624.21,66.43,65.17,17.158
1182.0,0.65,2186.0,105.63,627.88,66.47,65.65,17.163
1183.0,0.65,2190.2,105.12,625.11,66.59,65.11,17.196
1184.0,0.65,2184.3,104.93,624.08,66.74,65.87,17.149
1185.0,0.65,2178.6,105.03,624.66,66.73,65.36,17.105
1186.0,0.65,2182.4,105.18,625.42,66.7,65.7,17.135
1187.0,0.65,2184.5,104.9,623.92,66.76,65.17,17.151
1188.0,0.65,2183.8,104.96,624.27,66.69,65.21,17.146
1189.0,0.65,2181.4,104.34,620.89,66.72,65.54,17.127
1190.0,0.65,2181.3,104.15,619.86,66.82,65.07,17.126
1191.0,0.65,2182.0,104.43,621.39,66.68,65.4,17.132
1192.0,0.65,2175.9,104.68,622.75,66.72,64.68,17.084
1193.0,0.65,2177.7,104.38,621.12,66.97,65.26,17.098
1194.0,0.65,2178.7,104.3,620.65,67.08,65.42,17.106
1195.0,0.65,2177.2,104.72,622.97,67.07,65.39,17.094
1196.0,0.65,2183.6,104.06,619.36,67.18,65.9,17.144
1197.0,0.65,2186.9,103.91,618.58,67.17,65.87,17.17
1198.0,0.65,2182.5,103.73,617.58,67.42,65.09,17.136
1199.0,0.65,2183.2,103.88,618.4,67.61,64.67,17.141
1200.0,0.65,2182.1,104.21,620.18,67.69,65.87,17.133
1201.0,0.65,2180.1,104.05,619.33,67.53,65.56,17.117
1202.0,0.65,2185.8,104.47,621.62,67.59,64.95,17.162
1203.0,0.65,2186.5,104.56,622.09,67.5,66.25,17.167
1204.0,0.65,2191.1,104.83,623.55,67.48,65.83,17.202
1205.0,0.65,2186.9,104.96,624.27,67.6,65.69,17.17
1206.0,0.65,2191.4,105.19,625.51,67.86,65.07,17.205
1207.0,0.65,2191.4,105.8,628.83,67.64,65.6,17.205
1208.0,0.65,2188.4,105.48,627.05,67.77,65.17,17.182
1209.0,0.65,2192.5,105.37,626.48,67.17,65.68,17.214
1210.0,0.65,2191.5,105.16,625.36,67.39,65.25,17.206
1211.0,0.65,2186.8,105.02,624.58,67.11,65.81,17.169
1212.0,0.65,2187.7,105.25,625.81,67.02,64.91,17.176
1213.0,0.65,2186.9,105.21,625.59,66.91,65.1,17.17
1214.0,0.65,2185.5,105.36,626.45,67.19,65.36,17.159
1215.0,0.65,2184.3,105.84,629.01,67.54,65.76,17.149
1216.0,0.65,2184.9,105.84,629.0,67.56,65.66,17.155
1217.0,0.65,2185.2,105.57,627.56,67.82,65.91,17.157
1218.0,0.65,2189.0,105.91,629.42,67.56,65.37,17.187
1219.0,0.65,2183.8,106.14,630.65,67.1,65.19,17.146
1220.0,0.65,2187.3,106.23,631.16,67.27,65.24,17.173
1221.0,0.65,2180.1,105.85,629.07,67.21,65.27,17.117
1222.0,0.65,2178.4,105.11,625.08,67.17,65.25,17.104
1223.0,0.65,2187.9,104.95,624.22,67.33,65.42,17.178
1224.0,0.65,2193.8,104.79,623.34,67.24,65.83,17.224
1225.0,0.65,2188.7,105.53,627.36,67.2,65.37,17.184
1226.0,0.65,2189.9,106.01,629.93,67.62,65.57,17.193
1227.0,0.65,2183.7,105.78,628.72,67.59,65.22,17.145
1228.0,0.65,2185.8,106.27,631.38,67.35,65.51,17.161
1229.0,0.65,2186.9,106.13,630.62,67.38,65.68,17.17
1230.0,0.65,2185.0,106.4,632.08,67.35,64.77,17.155
1231.0,0.65,2182.6,106.35,631.82,67.12,64.12,17.137
1232.0,0.65,2184.7,106.28,631.4,67.12,65.46,17.152
1233.0,0.65,2177.4,106.6,633.14,67.12,65.52,17.096
1234.0,0.65,2181.6,106.97,635.14,67.62,65.24,17.128
1235.0,0.65,2185.3,107.36,637.24,67.78,64.76,17.158
1236.0,0.65,2183.9,107.35,637.23,67.48,64.94,17.147
1237.0,0.65,2189.3,107.03,635.48,67.44,65.16,17.188
1238.0,0.65,2183.5,107.27,636.8,67.45,65.51,17.144
1239.0,0.65,2188.4,106.8,634.22,67.36,65.1,17.181
1240.0,0.65,2187.0,106.13,630.6,67.42,65.31,17.171
1241.0,0.65,2190.8,105.92,629.46,67.43,65.15,17.2
1242.0,0.65,2189.4,106.39,632.0,67.33,64.54,17.189
1243.0,0.65,2183.8,106.62,633.24,67.38,65.84,17.146
1244.0,0.65,2183.4,106.61,633.18,67.46,65.0,17.143
1245.0,0.65,2180.5,106.9,634.77,67.28,64.9,17.12
1246.0,0.65,2186.3,106.98,635.22,67.26,66.15,17.165
1247.0,0.65,2192.9,106.83,634.41,67.21,65.3,17.217
1248.0,0.65,2189.5,106.74,633.93,66.98,65.06,17.191
1249.0,0.65,2193.8,106.69,633.66,66.79,65.65,17.224
1250.0,0.65,2189.1,106.8,634.2,66.62,65.48,17.187
1251.0,0.65,2189.3,106.67,633.53,66.56,65.57,17.189
1252.0,0.65,2194.5,106.07,630.28,66.56,65.57,17.229
1253.0,0.65,2196.3,106.3,631.51,66.79,65.56,17.244
1254.0,0.65,2187.0,106.62,633.26,66.48,66.03,17.17
1255.0,0.65,2190.6,106.65,633.42,66.3,64.87,17.199
1256.0,0.65,2192.4,107.05,635.57,66.34,64.95,17.213
1257.0,0.65,2182.7,107.39,637.44,66.13,64.36,17.137
