timestamp_s,throttle,rpm,true_cht,egt,oil_temp,oil_pressure,fuel_flow
843.0,0.65,2188.0,107.23,634.99,65.19,65.86,17.012
844.0,0.65,2182.6,107.52,636.56,65.33,65.85,16.97
845.0,0.65,2188.2,107.41,635.93,65.47,65.81,17.013
846.0,0.65,2186.1,107.48,636.32,65.3,65.16,16.997
847.0,0.65,2183.2,107.63,637.15,65.15,65.76,16.974
848.0,0.65,2184.3,107.85,638.34,64.77,65.13,16.983
849.0,0.65,2191.3,107.53,636.58,64.86,65.31,17.038
850.0,0.65,2191.3,108.0,639.17,64.89,65.4,17.037
851.0,0.65,2190.6,107.38,635.79,64.84,65.76,17.032
852.0,0.65,2185.1,107.32,635.45,64.79,65.27,16.989
853.0,0.65,2192.7,107.18,634.68,64.65,65.22,17.049
854.0,0.65,2193.8,107.01,633.8,64.69,65.34,17.057
855.0,0.65,2197.5,106.91,633.26,64.72,65.21,17.086
856.0,0.65,2200.8,106.92,633.32,64.67,65.14,17.112
857.0,0.65,2191.0,107.15,634.53,64.64,65.55,17.035
858.0,0.65,2192.5,107.62,637.07,64.61,65.53,17.047
859.0,0.65,2193.2,106.86,632.98,64.3,64.95,17.053
860.0,0.65,2183.3,107.09,634.22,64.62,65.26,16.975
861.0,0.65,2185.1,106.9,633.18,64.78,65.02,16.989
862.0,0.65,2183.1,106.82,632.77,65.09,64.76,16.974
863.0,0.65,2175.6,107.26,635.16,64.81,64.99,16.915
864.0,0.65,2181.6,107.17,634.67,64.88,65.53,16.962
865.0,0.65,2181.7,107.28,635.27,64.93,65.32,16.963
866.0,0.65,2182.3,107.51,636.49,64.76,66.46,16.968
867.0,0.65,2186.1,107.57,636.83,64.92,65.19,16.997
868.0,0.65,2185.9,107.88,638.48,64.86,65.57,16.995
869.0,0.65,2187.3,107.98,639.03,64.67,65.52,17.006
870.0,0.65,2181.4,107.9,638.59,64.59,64.3,16.96
871.0,0.65,2185.5,108.27,640.61,64.36,66.12,16.993
872.0,0.65,2183.8,108.34,641.0,64.32,65.75,16.979
873.0,0.65,2179.9,108.24,640.45,64.2,64.72,16.949
874.0,0.65,2179.9,108.08,639.59,64.05,64.71,16.949
875.0,0.65,2184.4,107.73,637.67,64.08,65.12,16.983
876.0,0.65,2178.6,108.0,639.17,64.34,64.93,16.938
877.0,0.65,2183.1,108.39,641.26,64.59,65.34,16.974
878.0,0.65,2182.0,108.79,643.46,64.67,65.66,16.965
879.0,0.65,2190.3,108.7,642.95,64.97,65.54,17.03
880.0,0.65,2191.4,109.01,644.63,64.73,65.25,17.038
881.0,0.65,2190.6,108.59,642.34,64.72,65.22,17.032
882.0,0.65,2192.0,108.39,641.29,64.8,65.32,17.043
883.0,0.65,2187.5,108.22,640.34,64.83,65.56,17.008
884.0,0.65,2188.5,107.8,638.04,65.24,65.11,17.016
885.0,0.65,2186.5,108.21,640.29,64.8,65.01,17.0
886.0,0.65,2183.6,108.19,640.21,64.63,65.12,16.978
887.0,0.65,2184.9,108.61,642.44,65.02,65.7,16.988
888.0,0.65,2184.3,109.02,644.66,65.03,64.99,16.983
889.0,0.65,2189.8,109.55,647.58,64.97,64.4,17.026
890.0,0.65,2189.4,109.93,649.6,64.89,64.66,17.023
891.0,0.65,2189.2,110.0,650.01,65.11,65.5,17.022
892.0,0.65,2187.1,109.4,646.72,65.38,65.18,17.005
893.0,0.65,2191.4,109.23,645.82,65.5,65.91,17.039
894.0,0.65,2181.8,109.24,645.89,65.44,64.45,16.964
895.0,0.65,2175.2,109.58,647.69,65.41,65.32,16.912
896.0,0.65,2173.4,109.34,646.44,65.3,64.98,16.898
897.0,0.65,2176.9,109.24,645.87,65.16,65.43,16.926
898.0,0.65,2171.4,109.5,647.28,65.18,64.95,16.882
899.0,0.65,2171.2,109.04,644.8,65.3,65.69,16.881
900.0,0.65,2178.1,108.9,644.02,65.54,65.16,16.935
901.0,0.65,2182.3,108.99,644.49,65.72,65.96,16.967
902.0,0.65,2177.1,109.25,645.91,65.78,65.6,16.927
903.0,0.65,2182.2,109.23,645.84,65.58,64.94,16.967
904.0,0.65,2189.1,109.61,647.88,65.52,65.41,17.021
905.0,0.65,2196.3,109.22,645.79,65.35,65.14,17.077
906.0,0.65,2193.3,108.59,642.36,65.4,66.04,17.053
907.0,0.65,2191.8,108.74,643.15,65.1,65.22,17.041
908.0,0.65,2189.1,108.86,643.81,65.21,65.32,17.02
909.0,0.65,2194.5,108.27,640.62,65.09,66.07,17.062
910.0,0.65,2193.5,108.02,639.27,64.8,64.95,17.055
911.0,0.65,2186.9,107.8,638.04,65.12,64.5,17.003
912.0,0.65,2189.5,107.45,636.19,65.31,64.65,17.024
913.0,0.65,2185.5,107.84,638.28,65.34,66.01,16.992
914.0,0.65,2187.6,107.19,634.79,65.45,65.85,17.009
915.0,0.65,2181.5,107.42,636.0,65.55,65.14,16.961
916.0,0.65,2182.0,107.83,638.2,65.37,64.52,16.965
917.0,0.65,2192.6,107.76,637.84,65.55,65.88,17.047
918.0,0.65,2185.3,107.95,638.88,65.23,64.9,16.99
919.0,0.65,2186.0,107.58,636.9,64.97,65.54,16.996
920.0,0.65,2190.2,107.77,637.89,65.19,64.85,17.029
921.0,0.65,2187.5,107.45,636.16,65.51,66.05,17.008
922.0,0.65,2190.9,107.9,638.59,65.32,65.5,17.034
923.0,0.65,2190.8,108.14,639.9,65.17,66.08,17.034
924.0,0.65,2186.4,108.06,639.48,65.33,65.28,16.999
925.0,0.65,2182.6,107.6,636.99,65.38,64.87,16.97
926.0,0.65,2184.0,107.87,638.46,65.13,65.57,16.981
927.0,0.65,2177.0,107.68,637.44,65.55,65.37,16.926
928.0,0.65,2174.2,107.74,637.76,65.54,65.64,16.904
929.0,0.65,2178.2,107.64,637.21,66.01,64.88,16.936
930.0,0.65,2175.3,107.72,637.65,66.07,65.28,16.913
931.0,0.65,2177.2,107.56,636.75,66.43,64.72,16.927
932.0,0.65,2174.6,106.92,633.28,66.3,63.96,16.907
933.0,0.65,2182.7,106.9,633.2,66.17,64.29,16.97
934.0,0.65,2186.9,107.28,635.23,65.9,65.98,17.003
935.0,0.65,2187.9,107.39,635.84,66.11,64.38,17.011
936.0,0.65,2187.6,107.16,634.61,66.02,65.44,17.009
937.0,0.65,2184.5,106.85,632.94,66.0,65.25,16.985
938.0,0.65,2179.9,106.72,632.19,65.99,65.11,16.948
939.0,0.65,2189.8,106.92,633.27,65.88,65.5,17.026
940.0,0.65,2190.6,106.45,630.76,65.73,65.47,17.032
941.0,0.65,2188.1,106.95,633.44,65.93,65.06,17.012
942.0,0.65,2188.7,106.75,632.35,65.61,65.47,17.018
943.0,0.65,2191.3,106.65,631.82,65.58,65.67,17.037
944.0,0.65,2194.4,107.16,634.61,65.9,65.24,17.062
945.0,0.65,2198.1,107.04,633.96,65.67,65.27,17.09
946.0,0.65,2196.8,106.94,633.39,65.4,65.44,17.081
947.0,0.65,2189.7,106.56,631.36,65.33,65.15,17.025
948.0,0.65,2188.4,106.22,629.49,64.82,64.86,17.015
949.0,0.65,2189.2,106.8,632.64,64.59,64.67,17.021
950.0,0.65,2187.4,106.96,633.5,64.5,65.25,17.007
951.0,0.65,2186.8,107.14,634.49,64.1,65.11,17.003
952.0,0.65,2173.7,107.11,634.31,64.23,65.67,16.9
953.0,0.65,2183.8,106.17,629.26,64.29,65.05,16.979
954.0,0.65,2183.4,106.88,633.08,64.32,64.86,16.976
955.0,0.65,2190.7,106.36,630.29,64.23,65.35,17.033
956.0,0.65,2192.5,106.33,630.07,64.4,66.0,17.047
957.0,0.65,2191.7,106.13,629.02,64.29,64.91,17.041
958.0,0.65,2197.6,106.36,630.24,63.86,65.98,17.087
959.0,0.65,2190.7,106.12,628.95,63.84,65.73,17.033
960.0,0.65,2199.9,105.96,628.09,63.91,65.97,17.105
961.0,0.65,2195.5,105.95,628.04,63.53,65.3,17.07
962.0,0.65,2184.6,106.23,629.58,63.52,65.1,16.985
963.0,0.65,2181.7,106.15,629.11,63.53,64.78,16.963
964.0,0.65,2183.1,106.01,628.36,63.57,65.52,16.973
965.0,0.65,2176.2,105.49,625.55,63.58,64.83,16.92
966.0,0.65,2178.2,104.99,622.85,63.6,65.08,16.936
967.0,0.65,2178.3,104.59,620.68,63.97,64.84,16.936
968.0,0.65,2177.4,104.5,620.18,63.87,65.21,16.929
969.0,0.65,2177.4,104.73,621.43,63.81,65.29,16.929
970.0,0.65,2176.4,104.5,620.16,63.96,65.45,16.921
971.0,0.65,2179.7,104.85,622.06,64.17,65.47,16.947
972.0,0.65,2182.4,105.25,624.24,64.2,65.64,16.968
973.0,0.65,2182.5,105.22,624.06,64.47,65.01,16.969
974.0,0.65,2183.4,105.58,626.04,64.58,65.68,16.976
975.0,0.65,2185.0,105.44,625.25,64.45,65.09,16.988
976.0,0.65,2187.1,104.78,621.68,64.64,65.63,17.005
977.0,0.65,2187.2,105.24,624.2,64.78,65.89,17.006
978.0,0.65,2193.9,105.03,623.06,65.08,65.95,17.058
979.0,0.65,2197.8,105.53,625.77,64.9,65.4,17.088
980.0,0.65,2189.5,105.29,624.45,65.09,64.97,17.023
981.0,0.65,2183.6,104.64,620.95,64.91,65.29,16.978
982.0,0.65,2179.8,104.74,621.5,64.78,65.88,16.948
983.0,0.65,2184.4,104.22,618.67,64.92,65.07,16.983
984.0,0.65,2182.0,104.5,620.17,65.04,65.19,16.965
985.0,0.65,2187.5,104.16,618.32,65.25,65.57,17.008
986.0,0.65,2182.9,104.13,618.19,65.27,65.65,16.972
987.0,0.65,2177.6,104.62,620.81,65.34,65.04,16.931
988.0,0.65,2172.8,104.44,619.88,65.05,65.4,16.894
989.0,0.65,2169.8,104.73,621.44,64.83,64.96,16.87
990.0,0.65,2172.7,105.06,623.21,64.88,65.61,16.893
991.0,0.65,2184.6,104.88,622.24,65.03,65.83,16.986
992.0,0.65,2187.5,104.95,622.62,64.98,65.59,17.008
993.0,0.65,2187.1,105.32,624.65,64.95,65.21,17.005
994.0,0.65,2183.4,105.34,624.72,64.81,65.22,16.976
995.0,0.65,2182.4,105.68,626.56,64.65,65.71,16.968
996.0,0.65,2179.9,106.1,628.84,64.77,65.07,16.949
997.0,0.65,2179.7,106.4,630.49,64.83,65.48,16.947
998.0,0.65,2182.0,106.67,631.93,64.92,64.94,16.965
999.0,0.65,2185.4,107.02,633.82,64.77,64.81,16.991
1000.0,0.65,2183.7,106.79,632.58,65.04,64.83,16.978
1001.0,0.65,2186.5,106.81,632.72,64.91,65.71,17.0
1002.0,0.65,2185.6,106.53,631.19,64.88,64.99,16.993
1003.0,0.65,2183.7,106.44,630.67,64.48,65.36,16.978
1004.0,0.65,2185.7,106.31,629.99,64.42,65.14,16.994
1005.0,0.65,2183.3,106.54,631.23,64.44,65.43,16.975
1006.0,0.65,2184.0,106.44,630.69,64.39,65.67,16.981
1007.0,0.65,2184.1,106.72,632.22,64.68,65.08,16.981
1008.0,0.65,2188.4,105.9,627.79,64.66,65.37,17.015
1009.0,0.65,2186.9,106.42,630.6,64.09,65.12,17.003
1010.0,0.65,2187.6,106.25,629.64,63.95,65.52,17.008
1011.0,0.65,2182.5,105.64,626.35,64.16,65.05,16.969
1012.0,0.65,2182.2,105.84,627.45,64.21,64.68,16.967
1013.0,0.65,2188.1,106.1,628.87,64.42,65.99,17.013
1014.0,0.65,2192.4,106.3,629.91,64.56,65.66,17.047
1015.0,0.65,2192.7,106.89,633.16,64.55,65.6,17.048
1016.0,0.65,2188.0,106.84,632.87,64.69,65.09,17.012
1017.0,0.65,2183.7,106.81,632.67,64.78,65.21,16.978
1018.0,0.65,2180.6,106.83,632.8,64.73,65.18,16.954
1019.0,0.65,2179.6,106.5,631.0,64.55,64.8,16.947
1020.0,0.65,2182.6,106.2,629.4,64.53,65.56,16.97
1021.0,0.65,2180.3,106.58,631.44,64.66,65.31,16.952
1022.0,0.65,2177.5,106.68,632.0,64.77,65.6,16.93
1023.0,0.65,2175.0,106.49,630.97,65.13,65.37,16.91
1024.0,0.65,2175.0,106.53,631.18,65.14,65.24,16.911
1025.0,0.65,2169.7,106.83,632.79,65.45,64.39,16.869
1026.0,0.65,2168.3,106.64,631.8,65.84,64.38,16.858
1027.0,0.65,2169.4,106.6,631.57,66.02,64.73,16.867
1028.0,0.65,2172.8,106.86,632.96,65.98,65.86,16.893
1029.0,0.65,2182.9,107.17,634.63,65.9,65.14,16.972
1030.0,0.65,2186.5,106.42,630.57,65.86,65.32,17.001
1031.0,0.65,2186.8,106.09,628.8,66.05,66.1,17.002
1032.0,0.65,2179.7,106.44,630.69,66.09,65.11,16.947
1033.0,0.65,2179.1,106.13,629.02,66.38,65.25,16.942
1034.0,0.65,2183.3,106.14,629.06,66.38,65.44,16.976
1035.0,0.65,2188.8,106.66,631.86,66.43,65.33,17.018
1036.0,0.65,2178.1,106.81,632.73,66.42,65.47,16.935
1037.0,0.65,2185.6,106.89,633.11,66.51,65.09,16.993
1038.0,0.65,2184.5,106.95,633.47,66.72,66.37,16.985
1039.0,0.65,2188.2,106.94,633.42,66.31,65.12,17.013
1040.0,0.65,2184.7,107.02,633.83,66.34,65.12,16.986
1041.0,0.65,2184.4,107.36,635.7,66.16,65.55,16.984
1042.0,0.65,2179.6,106.94,633.39,65.99,65.51,16.946
1043.0,0.65,2181.5,106.89,633.12,66.38,64.87,16.961
1044.0,0.65,2188.6,106.95,633.44,66.45,65.58,17.017
1045.0,0.65,2192.6,107.09,634.22,66.15,65.32,17.048
1046.0,0.65,2193.4,107.14,634.47,65.97,65.55,17.054
1047.0,0.65,2187.4,106.98,633.64,66.06,65.29,17.007
1048.0,0.65,2185.5,107.44,636.1,66.05,65.05,16.992
1049.0,0.65,2182.8,107.68,637.39,66.13,65.4,16.972
1050.0,0.65,2184.7,107.72,637.61,66.12,65.22,16.986
1051.0,0.65,2188.6,107.81,638.15,66.11,65.16,17.017
1052.0,0.65,2182.6,108.37,641.13,66.01,64.82,16.97
1053.0,0.65,2181.0,108.38,641.23,65.85,65.5,16.958
1054.0,0.65,2185.8,108.48,641.73,65.86,65.39,16.995
1055.0,0.65,2189.8,108.15,639.96,66.06,65.03,17.026
1056.0,0.65,2183.3,108.34,640.98,66.1,65.42,16.975
1057.0,0.65,2183.4,108.3,640.77,65.97,65.01,16.976
1058.0,0.65,2188.7,107.9,638.61,66.24,65.86,17.017
1059.0,0.65,2192.3,108.58,642.29,65.87,65.78,17.045
1060.0,0.65,2188.4,108.48,641.77,65.7,65.18,17.015
1061.0,0.65,2191.5,108.69,642.89,65.86,65.43,17.039
1062.0,0.65,2190.8,108.38,641.2,66.18,65.63,17.034
1063.0,0.65,2185.0,108.86,643.8,66.23,65.01,16.988
1064.0,0.65,2191.6,109.01,644.63,65.98,65.41,17.04
1065.0,0.65,2187.7,108.59,642.33,65.95,65.52,17.01
1066.0,0.65,2186.3,108.33,640.94,65.57,65.66,16.998
1067.0,0.65,2179.4,107.82,638.15,65.64,65.78,16.945
1068.0,0.65,2179.0,107.63,637.13,65.58,65.49,16.942
1069.0,0.65,2177.8,108.27,640.59,65.39,65.39,16.933
1070.0,0.65,2172.8,107.49,636.36,65.54,65.87,16.893
1071.0,0.65,2178.2,106.8,632.64,65.53,64.76,16.935
1072.0,0.65,2177.3,106.51,631.08,65.69,64.04,16.928
1073.0,0.65,2183.3,106.4,630.47,65.32,65.19,16.975
1074.0,0.65,2182.4,106.41,630.54,65.45,65.37,16.969
1075.0,0.65,2187.6,106.03,628.47,65.62,64.79,17.009
1076.0,0.65,2186.9,106.24,629.63,65.35,65.42,17.003
1077.0,0.65,2185.4,106.23,629.57,65.43,65.02,16.991
1078.0,0.65,2184.3,105.8,627.25,65.44,65.46,16.983
1079.0,0.65,2181.0,105.95,628.05,65.44,64.75,16.957
1080.0,0.65,2180.1,106.02,628.42,65.64,65.14,16.95
1081.0,0.65,2184.8,106.01,628.34,65.75,65.31,16.987
1082.0,0.65,2187.9,105.54,625.83,65.66,65.82,17.011
1083.0,0.65,2186.3,105.59,626.08,65.83,65.63,16.999
1084.0,0.65,2185.4,105.32,624.6,65.38,64.94,16.992
1085.0,0.65,2179.6,104.94,622.55,65.23,64.57,16.947
1086.0,0.65,2179.2,104.93,622.52,65.2,64.93,16.943
1087.0,0.65,2178.7,104.85,622.09,65.35,64.7,16.939
1088.0,0.65,2175.2,105.17,623.81,65.19,65.39,16.912
1089.0,0.65,2182.9,105.15,623.71,65.27,65.08,16.972
1090.0,0.65,2182.6,106.09,628.78,65.49,65.32,16.97
1091.0,0.65,2182.7,106.89,633.16,65.18,65.49,16.97
1092.0,0.65,2186.4,106.61,631.64,65.0,64.74,16.999
1093.0,0.65,2182.1,106.27,629.79,64.98,64.82,16.966
1094.0,0.65,2185.6,106.48,630.91,65.16,65.33,16.993
1095.0,0.65,2176.2,106.36,630.25,65.48,64.7,16.92
1096.0,0.65,2176.5,106.54,631.24,65.33,65.05,16.922
1097.0,0.65,2170.9,106.09,628.77,65.38,65.22,16.879
1098.0,0.65,2180.1,106.3,629.94,65.23,65.7,16.95
1099.0,0.65,2184.4,106.48,630.93,65.56,65.12,16.984
1100.0,0.65,2181.9,106.43,630.64,65.54,65.4,16.964
1101.0,0.65,2182.7,106.6,631.57,65.27,66.02,16.971
1102.0,0.65,2179.9,106.28,629.85,65.21,64.95,16.948
1103.0,0.65,2183.0,106.19,629.33,65.4,65.1,16.973
1104.0,0.65,2186.5,105.97,628.14,65.52,65.36,17.0
1105.0,0.65,2183.5,106.23,629.57,65.42,65.26,16.976
1106.0,0.65,2185.3,105.88,627.68,65.14,65.4,16.991
1107.0,0.65,2181.6,105.47,625.43,65.08,65.07,16.962
1108.0,0.65,2181.2,105.31,624.58,64.83,65.78,16.959
1109.0,0.65,2183.1,105.86,627.55,65.07,65.24,16.974
1110.0,0.65,2186.6,105.7,626.7,65.38,65.08,17.001
1111.0,0.65,2183.3,105.62,626.27,65.48,65.33,16.975
1112.0,0.65,2183.3,105.36,624.82,65.4,65.35,16.975
1113.0,0.65,2185.5,105.65,626.4,65.23,64.91,16.992
1114.0,0.65,2188.2,105.5,625.59,65.38,65.49,17.014
1115.0,0.65,2192.7,105.24,624.21,65.45,65.02,17.048
1116.0,0.65,2189.5,105.41,625.11,65.64,65.2,17.023
1117.0,0.65,2195.6,105.33,624.7,65.21,64.96,17.071
1118.0,0.65,2189.0,105.1,623.42,65.3,65.05,17.02
1119.0,0.65,2191.0,105.21,624.0,65.63,65.25,17.035
1120.0,0.65,2195.4,105.41,625.11,65.73,64.77,17.07
1121.0,0.65,2199.5,105.69,626.62,65.61,65.78,17.101
1122.0,0.65,2194.4,105.74,626.92,65.81,65.75,17.062
1123.0,0.65,2187.1,106.03,628.47,65.72,65.99,17.005
1124.0,0.65,2180.2,105.84,627.47,65.67,65.49,16.951
1125.0,0.65,2179.9,105.98,628.19,66.06,65.38,16.948
1126.0,0.65,2174.0,105.61,626.19,66.05,64.46,16.903
1127.0,0.65,2174.2,105.12,623.56,65.95,65.29,16.904
1128.0,0.65,2170.1,105.01,622.96,65.69,64.74,16.872
1129.0,0.65,2176.0,105.18,623.89,65.56,64.79,16.918
1130.0,0.65,2183.1,105.24,624.17,65.57,64.96,16.974
1131.0,0.65,2182.9,105.08,623.34,65.78,65.84,16.972
1132.0,0.65,2189.3,104.56,620.5,65.57,65.42,17.022
1133.0,0.65,2186.4,104.4,619.65,65.65,65.58,17.0
1134.0,0.65,2188.4,104.81,621.88,65.68,65.49,17.015
1135.0,0.65,2183.4,105.1,623.45,65.6,65.52,16.976
1136.0,0.65,2184.7,105.13,623.59,65.52,65.46,16.986
1137.0,0.65,2187.9,105.22,624.09,65.7,65.55,17.011
1138.0,0.65,2188.3,105.06,623.23,65.63,65.7,17.014
1139.0,0.65,2191.3,105.26,624.31,65.47,65.98,17.038
1140.0,0.65,2189.9,105.41,625.09,65.5,65.51,17.027
1141.0,0.65,2188.6,104.99,622.81,65.82,65.58,17.017
1142.0,0.65,2188.1,104.79,621.73,65.56,65.34,17.012
1143.0,0.65,2191.9,105.37,624.89,65.22,65.68,17.042
1144.0,0.65,2191.2,105.48,625.5,65.38,65.6,17.037
1145.0,0.65,2191.0,105.83,627.39,65.29,64.83,17.036
1146.0,0.65,2189.9,105.95,628.02,65.22,65.41,17.027
1147.0,0.65,2193.0,105.67,626.52,65.18,65.19,17.051
1148.0,0.65,2181.0,105.88,627.65,65.16,64.63,16.957
1149.0,0.65,2179.6,106.07,628.71,65.28,65.17,16.946
1150.0,0.65,2181.4,106.39,630.45,65.31,65.18,16.96
1151.0,0.65,2183.0,106.65,631.86,65.56,66.11,16.972
1152.0,0.65,2177.5,106.34,630.18,65.47,64.94,16.93
1153.0,0.65,2186.0,106.52,631.15,65.73,65.22,16.996
1154.0,0.65,2186.3,106.98,633.63,65.52,65.27,16.999
1155.0,0.65,2183.6,106.52,631.11,65.19,65.1,16.978
1156.0,0.65,2189.6,106.55,631.31,65.02,65.38,17.024
1157.0,0.65,2191.8,106.57,631.4,64.86,64.93,17.042
1158.0,0.65,2183.6,106.26,629.7,64.57,65.75,16.978
1159.0,0.65,2175.1,106.11,628.92,64.59,65.34,16.912
1160.0,0.65,2174.6,106.25,629.69,64.58,65.43,16.907
1161.0,0.65,2181.2,106.83,632.82,64.82,64.94,16.959
1162.0,0.65,2185.6,106.79,632.6,64.73,65.42,16.993
1163.0,0.65,2186.7,106.81,632.71,64.67,64.98,17.001
1164.0,0.65,2189.4,106.66,631.87,64.98,65.38,17.022
1165.0,0.65,2187.1,106.03,628.46,64.65,65.39,17.005
1166.0,0.65,2191.1,105.99,628.26,64.9,64.97,17.036
1167.0,0.65,2192.5,105.75,626.94,64.83,64.64,17.047
1168.0,0.65,2186.4,106.07,628.68,64.62,65.31,16.999
1169.0,0.65,2185.6,105.58,626.05,64.83,65.67,16.993
1170.0,0.65,2185.6,105.28,624.4,64.77,65.29,16.993
1171.0,0.65,2188.7,105.48,625.49,64.73,65.91,17.018
1172.0,0.65,2183.6,105.44,625.29,65.03,66.02,16.978
1173.0,0.65,2183.6,105.55,625.85,65.32,65.16,16.978
1174.0,0.65,2186.2,105.76,627.0,65.45,64.79,16.998
1175.0,0.65,2183.8,105.56,625.94,65.54,65.49,16.979
1176.0,0.65,2187.8,105.7,626.67,65.64,65.09,17.01
1177.0,0.65,2189.9,105.66,626.45,65.85,64.95,17.027
1178.0,0.65,2185.9,105.49,625.53,65.88,65.42,16.996
1179.0,0.65,2185.4,105.45,625.34,65.53,65.83,16.992
1180.0,0.65,2186.0,105.85,627.48,65.65,65.2,16.996
1181.0,0.65,2185.4,105.46,625.36,65.96,64.99,16.992
1182.0,0.65,2180.9,106.49,630.95,65.88,65.08,16.956
1183.0,0.65,2178.9,106.92,633.27,66.14,65.36,16.941
1184.0,0.65,2187.8,106.73,632.27,66.33,65.84,17.01
1185.0,0.65,2185.1,106.68,631.99,66.27,65.49,16.989
1186.0,0.65,2187.1,106.57,631.42,66.11,65.04,17.005
1187.0,0.65,2184.2,106.63,631.74,66.06,65.47,16.982
1188.0,0.65,2176.5,106.66,631.91,65.8,65.88,16.922
1189.0,0.65,2187.3,107.06,634.07,65.87,66.07,17.006
1190.0,0.65,2183.0,107.51,636.48,65.86,65.12,16.973
1191.0,0.65,2183.9,107.81,638.14,65.57,65.58,16.98
1192.0,0.65,2180.6,107.73,637.68,65.62,65.16,16.954
1193.0,0.65,2180.1,107.75,637.79,65.8,64.94,16.95
1194.0,0.65,2181.0,107.51,636.5,65.77,64.85,16.958
1195.0,0.65,2180.2,107.3,635.36,65.5,65.81,16.951
1196.0,0.65,2183.4,107.73,637.67,65.72,64.97,16.976
1197.0,0.65,2190.6,107.88,638.5,65.8,65.33,17.032
1198.0,0.65,2187.3,107.57,636.82,65.79,65.89,17.006
1199.0,0.65,2191.4,107.88,638.49,66.0,64.99,17.038
1200.0,0.65,2186.6,107.9,638.61,66.15,65.47,17.001
1201.0,0.65,2187.6,108.28,640.67,66.27,64.94,17.009
1202.0,0.65,2184.3,108.08,639.57,66.61,65.89,16.983
1203.0,0.65,2184.2,107.89,638.57,66.65,65.46,16.982
1204.0,0.65,2184.0,107.98,639.05,66.19,65.23,16.981
1205.0,0.65,2189.3,108.08,639.6,66.3,65.55,17.022
1206.0,0.65,2190.6,107.98,639.02,66.28,64.97,17.032
1207.0,0.65,2190.6,107.42,635.99,66.32,65.18,17.032
1208.0,0.65,2187.5,107.66,637.31,66.56,65.34,17.008
1209.0,0.65,2190.2,107.49,636.41,66.69,65.81,17.029
1210.0,0.65,2192.0,108.28,640.65,66.68,65.54,17.043
1211.0,0.65,2190.5,107.88,638.49,66.69,65.61,17.031
1212.0,0.65,2186.4,108.0,639.12,66.7,65.15,17.0
1213.0,0.65,2186.8,107.91,638.69,66.89,65.32,17.003
1214.0,0.65,2180.5,108.08,639.58,67.15,64.86,16.954
1215.0,0.65,2186.1,107.9,638.61,66.84,65.61,16.997
1216.0,0.65,2177.7,108.16,640.04,66.61,65.38,16.932
1217.0,0.65,2184.6,108.21,640.3,66.56,65.62,16.986
1218.0,0.65,2181.0,107.79,638.0,66.29,65.84,16.957
1219.0,0.65,2179.5,107.5,636.44,66.63,64.98,16.945
1220.0,0.65,2179.3,107.25,635.08,66.83,64.71,16.944
1221.0,0.65,2183.7,107.37,635.72,67.05,65.47,16.978
1222.0,0.65,2181.9,107.47,636.28,67.07,65.23,16.964
1223.0,0.65,2186.3,107.64,637.2,67.21,65.06,16.998
1224.0,0.65,2190.2,107.38,635.81,66.8,65.32,17.029
1225.0,0.65,2192.3,107.26,635.13,67.13,65.23,17.046
1226.0,0.65,2186.0,107.17,634.65,66.6,65.64,16.996
1227.0,0.65,2190.7,107.07,634.09,66.68,64.87,17.033
1228.0,0.65,2186.5,107.13,634.42,66.65,65.24,17.0
1229.0,0.65,2194.5,107.5,636.44,66.63,65.65,17.063
1230.0,0.65,2189.7,107.59,636.92,66.76,65.58,17.025
1231.0,0.65,2179.1,108.03,639.29,66.75,65.51,16.943
1232.0,0.65,2185.0,108.07,639.52,66.98,65.19,16.988
1233.0,0.65,2183.9,107.62,637.12,66.85,64.89,16.98
1234.0,0.65,2179.7,107.81,638.13,66.67,65.15,16.947
1235.0,0.65,2177.1,107.63,637.14,66.53,65.14,16.927
1236.0,0.65,2186.2,107.12,634.41,66.37,65.43,16.998
1237.0,0.65,2184.9,107.41,635.94,66.28,64.86,16.988
1238.0,0.65,2183.3,107.38,635.78,66.03,65.34,16.975
1239.0,0.65,2184.4,106.81,632.72,66.29,65.07,16.984
1240.0,0.65,2186.4,106.43,630.65,66.4,65.57,16.999
1241.0,0.65,2181.1,106.56,631.34,66.44,64.72,16.958
1242.0,0.65,2183.2,106.27,629.78,66.32,65.02,16.974
1243.0,0.65,2180.6,106.49,630.95,66.61,65.11,16.954
1244.0,0.65,2181.7,106.72,632.22,66.58,66.01,16.963
1245.0,0.65,2183.0,106.66,631.9,66.32,65.41,16.973
1246.0,0.65,2196.5,106.81,632.7,66.08,65.6,17.078
1247.0,0.65,2197.9,106.83,632.78,66.26,65.09,17.089
1248.0,0.65,2205.3,106.9,633.18,66.55,66.01,17.147
1249.0,0.65,2197.7,107.65,637.25,66.37,65.4,17.088
1250.0,0.65,2197.6,107.48,636.35,66.5,65.89,17.087
1251.0,0.65,2194.5,107.63,637.16,66.81,65.4,17.062
1252.0,0.65,2197.5,107.91,638.67,66.89,65.8,17.086
1253.0,0.65,2185.3,108.34,640.97,67.11,65.18,16.991
1254.0,0.65,2179.6,108.37,641.16,66.86,65.26,16.946
1255.0,0.65,2174.2,108.59,642.33,66.95,65.14,16.904
1256.0,0.65,2181.0,108.75,643.2,67.06,64.42,16.957
1257.0,0.65,2178.7,108.64,642.61,67.06,65.19,16.94
